match	kingdom	phylum	class	order	family	genus	species	new_species	new_fam	new_genus									
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Flavobacterium_enshiense	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium_enshiense	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Flavobacterium_enshiense	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium									
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Flavobacterium_frigoris	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium_frigoris	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Flavobacterium_frigoris	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium									
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Flavobacterium_limnosediminis	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium_limnosediminis	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Flavobacterium_limnosediminis	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium									
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Flavobacterium_rivuli	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium_rivuli	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Flavobacterium_rivuli	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium									
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Flavobacterium_saliperosum	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium_saliperosum	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Flavobacterium_saliperosum	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium									
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Flavobacterium_sp._YS-80-122	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium_sp.	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Flavobacterium_sp.	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium									
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;;;Flavobacteriales_bacterium_ALC-1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales			Flavobacteriales_bacterium	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;;;Flavobacteriales_bacterium	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;;									
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;;Flavobacteriaceae_bacterium_JJC	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae		Flavobacteriaceae_bacterium	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;;Flavobacteriaceae_bacterium	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;									
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;;Flavobacteriaceae_bacterium_HQM9	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae		Flavobacteriaceae_bacterium	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;;Flavobacteriaceae_bacterium	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;									
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;;Flavobacteriaceae_bacterium_3519-10	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae		Flavobacteriaceae_bacterium	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;;Flavobacteriaceae_bacterium	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;									
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;;;Flavobacteriaceae	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales			Flavobacteriaceae_	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;;;Flavobacteriaceae_	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;;									
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;;;Flavobacteria_bacterium_BAL38	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales			Flavobacteria_bacterium	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;;;Flavobacteria_bacterium	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;;									
Bacteria;Bacteroidetes;Flavobacteriia;;;;Flavobacteria_bacterium_MS024-3C	Bacteria	Bacteroidetes	Flavobacteriia				Flavobacteria_bacterium	Bacteria;Bacteroidetes;Flavobacteriia;;;;Flavobacteria_bacterium	Bacteria;Bacteroidetes;Flavobacteriia;;	Bacteria;Bacteroidetes;Flavobacteriia;;;									
Bacteria;Bacteroidetes;Flavobacteriia;;;;Flavobacteria_bacterium_MS024-2A	Bacteria	Bacteroidetes	Flavobacteriia				Flavobacteria_bacterium	Bacteria;Bacteroidetes;Flavobacteriia;;;;Flavobacteria_bacterium	Bacteria;Bacteroidetes;Flavobacteriia;;	Bacteria;Bacteroidetes;Flavobacteriia;;;									
Bacteria;Bacteroidetes;Flavobacteriia;;;;Flavobacteria_bacterium_BBFL7	Bacteria	Bacteroidetes	Flavobacteriia				Flavobacteria_bacterium	Bacteria;Bacteroidetes;Flavobacteriia;;;;Flavobacteria_bacterium	Bacteria;Bacteroidetes;Flavobacteriia;;	Bacteria;Bacteroidetes;Flavobacteriia;;;									
Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Flammeovirgaceae;Flammeovirga;Flammeovirga_yaeyamensis	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Flammeovirgaceae	Flammeovirga	Flammeovirga_yaeyamensis	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Flammeovirgaceae;Flammeovirga;Flammeovirga_yaeyamensis	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Flammeovirgaceae	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Flammeovirgaceae;Flammeovirga									
Bacteria;Cyanobacteria;;Stigonematales;;Fischerella;Fischerella_muscicola	Bacteria	Cyanobacteria		Stigonematales		Fischerella	Fischerella_muscicola	Bacteria;Cyanobacteria;;Stigonematales;;Fischerella;Fischerella_muscicola	Bacteria;Cyanobacteria;;Stigonematales;	Bacteria;Cyanobacteria;;Stigonematales;;Fischerella									
Bacteria;Cyanobacteria;;Stigonematales;;Fischerella;Fischerella_thermalis	Bacteria	Cyanobacteria		Stigonematales		Fischerella	Fischerella_thermalis	Bacteria;Cyanobacteria;;Stigonematales;;Fischerella;Fischerella_thermalis	Bacteria;Cyanobacteria;;Stigonematales;	Bacteria;Cyanobacteria;;Stigonematales;;Fischerella									
Bacteria;Firmicutes;;;;;Firmicutes_bacterium_M10-2	Bacteria	Firmicutes					Firmicutes_bacterium	Bacteria;Firmicutes;;;;;Firmicutes_bacterium	Bacteria;Firmicutes;;;	Bacteria;Firmicutes;;;;									
Bacteria;Firmicutes;;;;;Firmicutes_bacterium_CAG:94	Bacteria	Firmicutes					Firmicutes_bacterium	Bacteria;Firmicutes;;;;;Firmicutes_bacterium	Bacteria;Firmicutes;;;	Bacteria;Firmicutes;;;;									
Bacteria;Firmicutes;;;;;Firmicutes_bacterium_CAG:882	Bacteria	Firmicutes					Firmicutes_bacterium	Bacteria;Firmicutes;;;;;Firmicutes_bacterium	Bacteria;Firmicutes;;;	Bacteria;Firmicutes;;;;									
Bacteria;Firmicutes;;;;;Firmicutes_bacterium_CAG:83	Bacteria	Firmicutes					Firmicutes_bacterium	Bacteria;Firmicutes;;;;;Firmicutes_bacterium	Bacteria;Firmicutes;;;	Bacteria;Firmicutes;;;;									
Bacteria;Firmicutes;;;;;Firmicutes_bacterium_CAG:822	Bacteria	Firmicutes					Firmicutes_bacterium	Bacteria;Firmicutes;;;;;Firmicutes_bacterium	Bacteria;Firmicutes;;;	Bacteria;Firmicutes;;;;									
Bacteria;Firmicutes;;;;;Firmicutes_bacterium_CAG:65	Bacteria	Firmicutes					Firmicutes_bacterium	Bacteria;Firmicutes;;;;;Firmicutes_bacterium	Bacteria;Firmicutes;;;	Bacteria;Firmicutes;;;;									
Bacteria;Firmicutes;;;;;Firmicutes_bacterium_CAG:646	Bacteria	Firmicutes					Firmicutes_bacterium	Bacteria;Firmicutes;;;;;Firmicutes_bacterium	Bacteria;Firmicutes;;;	Bacteria;Firmicutes;;;;									
Bacteria;Firmicutes;;;;;Firmicutes_bacterium_CAG:56	Bacteria	Firmicutes					Firmicutes_bacterium	Bacteria;Firmicutes;;;;;Firmicutes_bacterium	Bacteria;Firmicutes;;;	Bacteria;Firmicutes;;;;									
Bacteria;Firmicutes;;;;;Firmicutes_bacterium_CAG:555	Bacteria	Firmicutes					Firmicutes_bacterium	Bacteria;Firmicutes;;;;;Firmicutes_bacterium	Bacteria;Firmicutes;;;	Bacteria;Firmicutes;;;;									
Bacteria;Firmicutes;;;;;Firmicutes_bacterium_CAG:536	Bacteria	Firmicutes					Firmicutes_bacterium	Bacteria;Firmicutes;;;;;Firmicutes_bacterium	Bacteria;Firmicutes;;;	Bacteria;Firmicutes;;;;									
Bacteria;Firmicutes;;;;;Firmicutes_bacterium_CAG:475	Bacteria	Firmicutes					Firmicutes_bacterium	Bacteria;Firmicutes;;;;;Firmicutes_bacterium	Bacteria;Firmicutes;;;	Bacteria;Firmicutes;;;;									
Bacteria;Firmicutes;;;;;Firmicutes_bacterium_CAG:466	Bacteria	Firmicutes					Firmicutes_bacterium	Bacteria;Firmicutes;;;;;Firmicutes_bacterium	Bacteria;Firmicutes;;;	Bacteria;Firmicutes;;;;									
Bacteria;Firmicutes;;;;;Firmicutes_bacterium_CAG:449	Bacteria	Firmicutes					Firmicutes_bacterium	Bacteria;Firmicutes;;;;;Firmicutes_bacterium	Bacteria;Firmicutes;;;	Bacteria;Firmicutes;;;;									
Bacteria;Firmicutes;;;;;Firmicutes_bacterium_CAG:424	Bacteria	Firmicutes					Firmicutes_bacterium	Bacteria;Firmicutes;;;;;Firmicutes_bacterium	Bacteria;Firmicutes;;;	Bacteria;Firmicutes;;;;									
Bacteria;Firmicutes;;;;;Firmicutes_bacterium_CAG:41	Bacteria	Firmicutes					Firmicutes_bacterium	Bacteria;Firmicutes;;;;;Firmicutes_bacterium	Bacteria;Firmicutes;;;	Bacteria;Firmicutes;;;;									
Bacteria;Firmicutes;;;;;Firmicutes_bacterium_CAG:345	Bacteria	Firmicutes					Firmicutes_bacterium	Bacteria;Firmicutes;;;;;Firmicutes_bacterium	Bacteria;Firmicutes;;;	Bacteria;Firmicutes;;;;									
Bacteria;Firmicutes;;;;;Firmicutes_bacterium_CAG:341	Bacteria	Firmicutes					Firmicutes_bacterium	Bacteria;Firmicutes;;;;;Firmicutes_bacterium	Bacteria;Firmicutes;;;	Bacteria;Firmicutes;;;;									
Bacteria;Firmicutes;;;;;Firmicutes_bacterium_CAG:313	Bacteria	Firmicutes					Firmicutes_bacterium	Bacteria;Firmicutes;;;;;Firmicutes_bacterium	Bacteria;Firmicutes;;;	Bacteria;Firmicutes;;;;									
Bacteria;Firmicutes;;;;;Firmicutes_bacterium_CAG:308	Bacteria	Firmicutes					Firmicutes_bacterium	Bacteria;Firmicutes;;;;;Firmicutes_bacterium	Bacteria;Firmicutes;;;	Bacteria;Firmicutes;;;;									
Bacteria;Firmicutes;;;;;Firmicutes_bacterium_CAG:272	Bacteria	Firmicutes					Firmicutes_bacterium	Bacteria;Firmicutes;;;;;Firmicutes_bacterium	Bacteria;Firmicutes;;;	Bacteria;Firmicutes;;;;									
Bacteria;Firmicutes;;;;;Firmicutes_bacterium_CAG:270	Bacteria	Firmicutes					Firmicutes_bacterium	Bacteria;Firmicutes;;;;;Firmicutes_bacterium	Bacteria;Firmicutes;;;	Bacteria;Firmicutes;;;;									
Bacteria;Firmicutes;;;;;Firmicutes_bacterium_CAG:240	Bacteria	Firmicutes					Firmicutes_bacterium	Bacteria;Firmicutes;;;;;Firmicutes_bacterium	Bacteria;Firmicutes;;;	Bacteria;Firmicutes;;;;									
Bacteria;Firmicutes;;;;;Firmicutes_bacterium_CAG:238	Bacteria	Firmicutes					Firmicutes_bacterium	Bacteria;Firmicutes;;;;;Firmicutes_bacterium	Bacteria;Firmicutes;;;	Bacteria;Firmicutes;;;;									
Bacteria;Firmicutes;;;;;Firmicutes_bacterium_CAG:227	Bacteria	Firmicutes					Firmicutes_bacterium	Bacteria;Firmicutes;;;;;Firmicutes_bacterium	Bacteria;Firmicutes;;;	Bacteria;Firmicutes;;;;									
Bacteria;Firmicutes;;;;;Firmicutes_bacterium_CAG:194	Bacteria	Firmicutes					Firmicutes_bacterium	Bacteria;Firmicutes;;;;;Firmicutes_bacterium	Bacteria;Firmicutes;;;	Bacteria;Firmicutes;;;;									
Bacteria;Firmicutes;;;;;Firmicutes_bacterium_CAG:170	Bacteria	Firmicutes					Firmicutes_bacterium	Bacteria;Firmicutes;;;;;Firmicutes_bacterium	Bacteria;Firmicutes;;;	Bacteria;Firmicutes;;;;									
Bacteria;Firmicutes;;;;;Firmicutes_bacterium_CAG:137	Bacteria	Firmicutes					Firmicutes_bacterium	Bacteria;Firmicutes;;;;;Firmicutes_bacterium	Bacteria;Firmicutes;;;	Bacteria;Firmicutes;;;;									
Bacteria;Firmicutes;;;;;Firmicutes_bacterium_CAG:129	Bacteria	Firmicutes					Firmicutes_bacterium	Bacteria;Firmicutes;;;;;Firmicutes_bacterium	Bacteria;Firmicutes;;;	Bacteria;Firmicutes;;;;									
Bacteria;Firmicutes;;;;;Firmicutes_bacterium_CAG:124	Bacteria	Firmicutes					Firmicutes_bacterium	Bacteria;Firmicutes;;;;;Firmicutes_bacterium	Bacteria;Firmicutes;;;	Bacteria;Firmicutes;;;;									
Bacteria;Firmicutes;;;;;Firmicutes_bacterium_CAG:114	Bacteria	Firmicutes					Firmicutes_bacterium	Bacteria;Firmicutes;;;;;Firmicutes_bacterium	Bacteria;Firmicutes;;;	Bacteria;Firmicutes;;;;									
Bacteria;Firmicutes;;;;;Firmicutes_bacterium_CAG:110	Bacteria	Firmicutes					Firmicutes_bacterium	Bacteria;Firmicutes;;;;;Firmicutes_bacterium	Bacteria;Firmicutes;;;	Bacteria;Firmicutes;;;;									
Bacteria;Firmicutes;;;;;Firmicutes_bacterium_CAG:103	Bacteria	Firmicutes					Firmicutes_bacterium	Bacteria;Firmicutes;;;;;Firmicutes_bacterium	Bacteria;Firmicutes;;;	Bacteria;Firmicutes;;;;									
Bacteria;Firmicutes;;;;;Firmicutes_bacterium_CAG:102	Bacteria	Firmicutes					Firmicutes_bacterium	Bacteria;Firmicutes;;;;;Firmicutes_bacterium	Bacteria;Firmicutes;;;	Bacteria;Firmicutes;;;;									
Bacteria;Firmicutes;;;;;Firmicutes_bacterium_ASF500	Bacteria	Firmicutes					Firmicutes_bacterium	Bacteria;Firmicutes;;;;;Firmicutes_bacterium	Bacteria;Firmicutes;;;	Bacteria;Firmicutes;;;;									
Bacteria;;;;;;Firmicutes	Bacteria						Firmicutes_	Bacteria;;;;;;Firmicutes_	Bacteria;;;;	Bacteria;;;;;									
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiales Family XI. Incertae Sedis;Finegoldia;Finegoldia_magna	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales_Family_XI._Incertae_Sedis	Finegoldia	Finegoldia_magna	Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiales_Family_XI._Incertae_Sedis;Finegoldia;Finegoldia_magna	Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiales_Family_XI._Incertae_Sedis	Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiales_Family_XI._Incertae_Sedis;Finegoldia									
Bacteria;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Filifactor;Filifactor_alocis_ATCC_35896	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Filifactor	Filifactor_alocis	Bacteria;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Filifactor;Filifactor_alocis	Bacteria;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae	Bacteria;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Filifactor									
Bacteria;Fibrobacteres;Fibrobacteria;Fibrobacterales;Fibrobacteraceae;Fibrobacter;Fibrobacter_succinogenes_subsp._succinogenes_S85	Bacteria	Fibrobacteres	Fibrobacteria	Fibrobacterales	Fibrobacteraceae	Fibrobacter	Fibrobacter_succinogenes	Bacteria;Fibrobacteres;Fibrobacteria;Fibrobacterales;Fibrobacteraceae;Fibrobacter;Fibrobacter_succinogenes	Bacteria;Fibrobacteres;Fibrobacteria;Fibrobacterales;Fibrobacteraceae	Bacteria;Fibrobacteres;Fibrobacteria;Fibrobacterales;Fibrobacteraceae;Fibrobacter									
Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Fibrisoma;Fibrisoma_limi	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Fibrisoma	Fibrisoma_limi	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Fibrisoma;Fibrisoma_limi	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Fibrisoma									
Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Fibrella;Fibrella_aestuarina_BUZ_2	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Fibrella	Fibrella_aestuarina	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Fibrella;Fibrella_aestuarina	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Fibrella									
Bacteria;Fervidibacteria;;;;;Fervidibacteria_bacterium_JGI_0000001-D5	Bacteria	Fervidibacteria					Fervidibacteria_bacterium	Bacteria;Fervidibacteria;;;;;Fervidibacteria_bacterium	Bacteria;Fervidibacteria;;;	Bacteria;Fervidibacteria;;;;									
Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;;Fangia;Fangia_hongkongensis	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales		Fangia	Fangia_hongkongensis	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;;Fangia;Fangia_hongkongensis	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;;Fangia									
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium;Faecalibacterium_prausnitzii	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	Faecalibacterium_prausnitzii	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium;Faecalibacterium_prausnitzii	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium									
Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Facklamia;Facklamia_hominis	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Facklamia	Facklamia_hominis	Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Facklamia;Facklamia_hominis	Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae	Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Facklamia									
Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Facklamia;Facklamia_ignava	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Facklamia	Facklamia_ignava	Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Facklamia;Facklamia_ignava	Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae	Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Facklamia									
Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Facklamia;Facklamia_languida	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Facklamia	Facklamia_languida	Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Facklamia;Facklamia_languida	Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae	Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Facklamia									
Bacteria;Firmicutes;Bacilli;Bacillales;;Exiguobacterium;Exiguobacterium_antarcticum_B7	Bacteria	Firmicutes	Bacilli	Bacillales		Exiguobacterium	Exiguobacterium_antarcticum	Bacteria;Firmicutes;Bacilli;Bacillales;;Exiguobacterium;Exiguobacterium_antarcticum	Bacteria;Firmicutes;Bacilli;Bacillales;	Bacteria;Firmicutes;Bacilli;Bacillales;;Exiguobacterium									
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Eudoraea;Eudoraea_adriatica	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Eudoraea	Eudoraea_adriatica	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Eudoraea;Eudoraea_adriatica	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Eudoraea									
Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;;[Eubacterium]_biforme	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae		Eubacterium_biforme	Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;;Eubacterium_biforme	Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae	Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;									
Bacteria;Firmicutes;Clostridia;Clostridiales;Eubacteriaceae;Eubacterium;Eubacterium_brachy	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacterium_brachy	Bacteria;Firmicutes;Clostridia;Clostridiales;Eubacteriaceae;Eubacterium;Eubacterium_brachy	Bacteria;Firmicutes;Clostridia;Clostridiales;Eubacteriaceae	Bacteria;Firmicutes;Clostridia;Clostridiales;Eubacteriaceae;Eubacterium									
Bacteria;Firmicutes;Clostridia;Clostridiales;Eubacteriaceae;Eubacterium;Eubacterium_cellulosolvens	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacterium_cellulosolvens	Bacteria;Firmicutes;Clostridia;Clostridiales;Eubacteriaceae;Eubacterium;Eubacterium_cellulosolvens	Bacteria;Firmicutes;Clostridia;Clostridiales;Eubacteriaceae	Bacteria;Firmicutes;Clostridia;Clostridiales;Eubacteriaceae;Eubacterium									
Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;;[Eubacterium]_cylindroides_T2-87	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae		Eubacterium_cylindroides	Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;;Eubacterium_cylindroides	Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae	Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;									
